username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-02-25 15:50;0;0;"รอจกป็อบคอร์น #เลือกตั้ง2562 #รวมพลังประชาชาติไทย #ฟ้ารักพ่อ https://www. facebook.com/28632633872569 9/posts/293142248044108/?sfnsn=mo … pic.twitter.com/ZpYIG01ul1";;;#เล #รวมพล #ฟ;"1099954769072812033";https://twitter.com/Sonans_5603/status/1099954769072812033
;2019-02-25 08:14;0;0;"เรียนเชิญทุกท่าน vote เลือก "พรรคการเมือง" ในดวงใจ เพื่อใช้เป็นตัวชี้วัด "ความน่าเชื่อถือ" ของสำนักโพลต่างๆ (3) #เลือกตั้ง #เลือกตั้ง62 #เลือกตั้งปี62 #เลือกตั้ง2562 #เลือกตั้งประเทศไทย2562 #ชาติพัฒนา #ประชาชาติ #รวมพลังประชาชาติไทย #ไทยศรีวิไลย์ #ThailandElection #ประชาธิปไตย";;;#เล #เล #เล #เล #เล #ชาต #ประชาชาต #รวมพล #ไทยศร #ThailandElection #ประชาธ;"1099839956455874560";https://twitter.com/AsimBKK/status/1099839956455874560
;2019-02-25 00:08;0;2;"ก่อนจะมีลูกควรมีความพร้อมก่อนนะ #เลือกตั้งประเทศไทย2562 #ประชาธิปัตย์ #เพื่อไทย #อนาคตใหม่ #ประชาชนปฏิรูป #เพื่อชาติ #รวมพลังประชาชาติไทย #เลือกตั้ง2562 https:// twitter.com/jmark_2204/sta tus/1099653378831933440 …";;;#เล #ประชาธ #เพ #อนาคตใหม #ประชาชนปฏ #เพ #รวมพล #เล;"1099717764728598528";https://twitter.com/11Midao/status/1099717764728598528
;2019-02-24 19:23;0;1;"ดูลีลา"ลุงกำนัน"ขวัญใจ"ชาวนกหวีด"หาเสียงที่ระแงะ นราธิวาส ยังย้ำไม่พรรคฯในระบอบทักษิณ #รวมพลังประชาชาติไทย #ลุงกำนัน #เลือกตั้ง62 #เลือกตั้ง2562 #นราธิวาส pic.twitter.com/Tqpq7duVSn";;;#รวมพล #ล #เล #เล #นราธ;"1099645885917495297";https://twitter.com/prasitchai_k/status/1099645885917495297
;2019-02-24 18:56;0;0;"ตั้งแบบนี้ คนใช้รถเมล์เขามองไม่เห็น บังหมด แก้ไขหน่อยก็ดีนะ #รวมพลังประชาชาติไทย pic.twitter.com/FIZQRH3bca";;;#รวมพล;"1099639306098896896";https://twitter.com/Kwonputte/status/1099639306098896896
;2019-02-24 12:31;2;1;"มีความมุ้งมิ้ง ผู้สมัคร รปช. แจกความสดใส สวมชุดแมวหาเสียง ชูนโยบายใส่ใจสัตว์เลี้ยง https:// hilight.kapook.com/view/184379 #รวมพลังประชาชาติไทย #เลือกตั้ง62 #เลือกตั้ง2562 #ข่าวการเมือง #ข่าววันนี้ #kapook";;;#รวมพล #เล #เล #ข #ข #kapook;"1099542190483599360";https://twitter.com/kapookdotcom/status/1099542190483599360
;2019-02-24 12:19;0;2;"ถ้าเกมพลิก #รวมพลังประชาชาติไทย ได้เป็นแกนนำจัดตั้งรัฐบาลแล้วชู สุเทพ เป็นนายก ประเทศชาติจะเป็นยังไง #เลือกตั้ง62";;;#รวมพล #เล;"1099539166981906438";https://twitter.com/naipeet/status/1099539166981906438
;2019-02-23 18:48;0;0;"พี่อาย-อนุสรี ทับสุวรรณ ผอ.พรรค #รวมพลังประชาชาติไทย เชิญชวนชาว ภาษีเจริญและตลิ่งชัน พิจารณาคนดี คนธรรมดาที่อาสาทำงานสร้างชาติ นักการเงินคนนี้ กชพงศ์ โรจน์ไพศาลกิจ เบอร์ 14 เขต29 ภาษีเจริญ ตลิ่งชัน #คนธรรมดาสร้างชาติ #PK pic.twitter.com/y2egnINkfu";;;#รวมพล #คนธรรมดาสร #PK;"1099274891189080064";https://twitter.com/Pimnara_pk/status/1099274891189080064
;2019-02-23 17:35;27;16;"live 2 พรรคนี่บรรยากาศต่างมาก อันนึงพูดถึงนโนบายแลกเปลี่ยนกับคนมาฟัง อีกอันนี่ยังดูไบทักษิณเสื้อแดงโกงๆๆๆรัวๆ หน้าป้าแบบอยากกลับบ้านมาก แต่ก็มีกลุ่มเป้าหมายต่างกันอ่ะนะ 55 #เลือกตั้ง62 #futurista #อนาคตใหม่ #รวมพลังประชาชาติไทย pic.twitter.com/T07tsVqBWe";;;#เล #futurista #อนาคตใหม #รวมพล;"1099256359487451136";https://twitter.com/ZORAMARUY/status/1099256359487451136
;2019-02-23 15:48;0;2;"จะรุ่นใหม่หรือรุ่นเก๋า ก็ลองคลิกเข้าไปอ่านโลด!!! " #สุเทพ " คารวะเหล่าคนดัง ยอมถูกด่าเพราะ "รักชาติ"หลังโพสต์เตือนสติรุ่นใหม่ อ้างรัฐประหารปี 57 เป็นกรรมจากระบอบทักษิณ แต่มวลมหาประชาชนต้องกลายเป็นจำเลย คลิกอ่านข่าว : https:// s.ch7.com/328256 #เลือกตั้ง2562 #รวมพลังประชาชาติไทย pic.twitter.com/F3xn7n42Lv";;;#ส #เล #รวมพล;"1099229584078192640";https://twitter.com/Ch7HDNews/status/1099229584078192640
