username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-02-08 10:19;0;0;"เรื่องแบบนี้ทำไม ปชป คิดไม่ได้ทำไม่เป็น ดันให้อีกสีคิดและทำนี่สิ เลยเกิดคำถามขึ้นมากมาย #เลือกตั้ง62 #ประชาธิปัตย์";;;#เล #ประชาธ;"1093710896826802177";https://twitter.com/nirutsuk/status/1093710896826802177
;2019-02-08 10:17;44;16;"ฝั่งประชาธิปไตยที่ไม่โอเคกับวิธีนี้ คะแนนคงไป #อนาคตใหม่ แต่ กปปส.เดิมที่เบื่อประยุทธ์จะเทคะแนนให้ #ประชาธิปัตย์ มั้ยก็อีกเรื่องนึง";;;#อนาคตใหม #ประชาธ;"1093710446979235845";https://twitter.com/Pinny45/status/1093710446979235845
;2019-02-08 10:07;3;8;"จะ #พลังประชารัฐ หรือ #ไทยรักษาชาติ ก็ไม่ได้คะแนนผมหรอกครับ ผมยังเลือก #ประชาธิปัตย์ เหมือนเดิม";;;#พล #ไทยร #ประชาธ;"1093707933056004096";https://twitter.com/SchnitzelLynn/status/1093707933056004096
;2019-02-08 10:04;4;7;"ตอนนี้คือ สกปรก น้อยที่สุด #ประชาธิปัตย์";;;#ประชาธ;"1093707217088372737";https://twitter.com/fangfangnarak58/status/1093707217088372737
;2019-02-08 10:04;0;1;"ประชาธิปัตย์จะปรับตัวอย่างไร ในช่วงเวลาที่ฐานอนุรักษ์นิยม​เปลี่ยนที่ทาง #ประชาธิปัตย์";;;#ประชาธ;"1093707000788078592";https://twitter.com/TheOldWomanand1/status/1093707000788078592
;2019-02-08 10:01;701;448;"มาวันนี้รู้สึกว่า ปชป.เป็นพรรคเดียวที่มั่นคงสุด ไม่เล่นเกมการเมืองกับปชช. มีนักการเมืองแท้ๆในพรรค มีคนเก่งเยอะ แถมแอบทำงานมาตลอด 5 ปี วันนี้นโยบายชัดเจน ไม่หวือหวา จับต้องได้ ขอเก็บไว้ในลิสต์พิจารณา #ประชาธิปัตย์ #เลือกตั้ง62";;;#ประชาธ #เล;"1093706335684710400";https://twitter.com/the_armonese/status/1093706335684710400
;2019-02-08 10:00;0;0;"งานงอกครับเจอแคนดิตเดตแบบนี้​ เอาไงท่าน​ #ประชาธิปัตย์";;;#ประชาธ;"1093706034453962752";https://twitter.com/toncorp/status/1093706034453962752
;2019-02-08 09:48;1;3;"รักใครชอบใครไปเลือกตั้งกันนะ "ระบอบประชาธิปไตย คือ การบริหารอำนาจรัฐที่มาจากเสียงข้างมากของพลเมือง..." #เลือกตั้ง62 #ไทยรักษาชาติ #อนาคตใหม่ #เพื่อไทย #พลังประชารัฐ #ประชาธิปัตย์ #ทรงพระสเลนเดอร์ #ลุงตู่ #ชัชชาติ";;;#เล #ไทยร #อนาคตใหม #เพ #พล #ประชาธ #ทรงพระสเลนเดอร #ล #ช;"1093703099900866560";https://twitter.com/yanu_yanumas/status/1093703099900866560
;2019-02-08 09:44;0;0;"สั้นๆ ผมยังเดินหน้า ต่อสู้อย่างไม่หวั่นไหว “ เลือกคนไม่ซื้อเสียง “ เลือก “อมร” เลือก ”ประชาธิปัตย์” _______________________________ #ประชาธิปัตย์ #ประชาชนเป็นใหญ่ #ประชาธิปไตยสุจริต #แก้จนสร้างคนสร้างชาติ ... https://www. facebook.com/11700281838368 0/posts/2053566894727253/ …";;;#ประชาธ #ประชาชนเป #ประชาธ #แก;"1093702174758952960";https://twitter.com/AmornNeverDie/status/1093702174758952960
;2019-02-08 09:23;93;19;"เมื่อก่อนน่ะ เวลาเลือกตั้งเหมือนมีแค่หัวกับก้อย ถ้าไม่ไทยรักไทย(เพื่อไทย) ก็ประชาธิปัตย์ แต่ตอนนี้ เดาทางไม่ถูกเลยว่าจะเป็นประยุ้ดที่มีแต้มต่อ หรือพรรคใหญ่แบบ #เพื่อไทย #ประชาธิปัตย์ หรือคนรุ่นใหม่แบบ #อนาคตใหม่ หรือ #ไทยรักษาชาติ ที่เพิ่งเปิดตัวแคนดิเดตนายก #เลือกตั้ง62";;;#เพ #ประชาธ #อนาคตใหม #ไทยร #เล;"1093696745559678976";https://twitter.com/mmaiic/status/1093696745559678976
;2019-02-08 09:03;0;1;"มาลุ้นกันในกลุ่มไลน์การเมืองเร็ว ใครอยากเข้าบอกเลย #ประชาธิปัตย์ #เพื่อไทย #อนาคตใหม่ #ไทยรักษาชาติ #เลือกตั้ง2562 #เลือกตั้ง62";;;#ประชาธ #เพ #อนาคตใหม #ไทยร #เล #เล;"1093691685492551680";https://twitter.com/auza991/status/1093691685492551680
;2019-02-08 07:51;0;0;"ยามเช้า ต.จรเข้เผือก อ.ด่านมะขามเตี้ย จ.กาญจนบุรี ฉัตรพันธ์ เดชกิจสุนทร เบอร์ ครับ #เลือกตั้ง62 #ประชาธิปัตย์ #แก้จนสร้างคนสร้างชาติ ผลิตโดย นายฉัตรพันธ์ เดชกิจสุนทร 169 ม.3 ต.หนองขาว อ.ท่าม่วง จ.กาญจนบุรี 71110 วันที่ 8 กุมภาพันธ์ 2562 จำนวน 1 ชุด ตามวันเวลาที่ปรากฎ pic.twitter.com/iRlsDcsTzM";;;#เล #ประชาธ #แก;"1093673535937990656";https://twitter.com/man_chatraphan/status/1093673535937990656
;2019-02-08 07:46;0;0;"ยังรับคนเข้ากลุ่มไลน์ มาระดมความคิดเรื่องการเมืองอยู่นาจา มาพูดคุยกันเยอะๆ #ไทยรักษาชาติ #ประชาธิปัตย์ #เพื่อไทย #อนาคตใหม่ #พลังประชารัฐ #เลือกตั้ง62 #เลือกตั้ง2562";;;#ไทยร #ประชาธ #เพ #อนาคตใหม #พล #เล #เล;"1093672334395727873";https://twitter.com/auza991/status/1093672334395727873
;2019-02-07 21:10;7;20;"#เอกสารแนะนำตัวผู้สมัคร #รัชดาธนาดิเรก #ประชาธิปัตย์ รู้จักกัน รู้จักกานต์ ผู้สมัครเขตบางพลัด-บางกอกน้อย พรรคประชาธิปัตย์ หมายเลข10 ตามไปพลิกชมภาพทั้งหมดในฉบับePaper ได้ที่ http:// bit.ly/2RIMeAG pic.twitter.com/3RuFBtgZdb";;;#เอกสารแนะนำต #ร #ประชาธ;"1093512247047970816";https://twitter.com/Rachada_DP/status/1093512247047970816
;2019-02-07 18:06;0;1;"เป็นการเลือกตั้งครั้งแรก เเต่เป็นครั้งที่เหมือนจะต้องพิจารณาอย่างมาก ถึงเเม้1เสียงของเราไม่อาจทำให้พรรคที่เราเลือกชนะได้ แต่ยังยืนว่า จะใช้1 เสียงที่มีอย่างคุ้มค่า ขอมีตัวเลือกในใจ #ประชาธิปัตย์ #อนาคตใหม่";;;#ประชาธ #อนาคตใหม;"1093466130415407104";https://twitter.com/Eigkiv11598/status/1093466130415407104
;2019-02-07 17:43;0;2;"นายก อบจ.ลาออกลงสู้ศึก ส.ส.ชุมพร เขต 3 เผยรายชื่อผู้สมัคร 3 เขต #มติชนออนไลน์ #มติชนการเมือง #มติชนภูมิภาค #ลูกช้าง #ลูกหมี #ประชาธิปัตย์ #สมัครสมาชิกสภาผู้แทนราษฎรเขต1จังหวัดชุมพร #ลาออกนายกองค์การบริหารส่วนจังหวัดชุมพร https://www. matichon.co.th/politics/news_ 1353684 …";;;#มต #มต #มต #ล #ล #ประชาธ #สม #ลาออกนายกองค;"1093460265234923520";https://twitter.com/MatichonOnline/status/1093460265234923520
;2019-02-07 17:34;6;17;"เชิญรับฟังการปราศรัยใหญ่ของพรรคประชาธิปัตย์ วันที่ 8 กุมภาพันธ์ 2562 เวลา 16.00 น. เป็นต้นไป ที่มหาวิทยาลัยกรุงเทพธนบุรี (อาคารชาญชัย อะเคเดียม) เขตทวีวัฒนา กรุงเทพฯ แล้วพบกันนะคะ #ประชาธิปัตย์ #แก้จนสร้างคนสร้างชาติ #ประชาธิปไตยสุจริต #รัชดาธนาดิเรก #เบอร์10 pic.twitter.com/f78f0r3q8W";;;#ประชาธ #แก #ประชาธ #ร #เบอร;"1093457863945535488";https://twitter.com/Rachada_DP/status/1093457863945535488
